Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2018,2,20,20,30,18.4,0,0,57.88,974,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,20,21,30,17.2,0,0,59.52,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,20,22,30,16.2,0,0,60.41,974,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,20,23,30,15.8,0,0,59.18,974,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,0,30,15.8,0,0,56.95,976,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,1,30,18,40,76,47.37,977,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,2,30,21.5,127,410,34.72,977,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,3,30,26.2,166,614,26.2,977,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,4,30,29.8,185,732,20.57,977,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,5,30,31.5,192,800,19.08,976,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,6,30,32.3,146,913,17.86,974,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,7,30,32.6,142,915,16.73,973,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,8,30,32.5,134,894,15.98,973,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,9,30,31.9,134,814,15.77,972,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,10,30,30.6,112,710,16.45,973,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,11,30,28.4,76,493,26.85,973,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,12,30,26.5,0,0,29.45,973,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,13,30,25.2,0,0,30.48,974,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,14,30,23.9,0,0,32.41,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,15,30,22.6,0,0,35.13,975,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,16,30,21.7,0,0,36.71,974,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,17,30,21,0,0,38.11,974,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,18,30,20.4,0,0,39,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,19,30,19.9,0,0,40.11,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,20,30,19.2,0,0,41.18,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,21,30,18.5,0,0,43.01,973,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,22,30,17.9,0,0,44.81,973,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,21,23,30,17.7,0,0,44.83,973,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,0,30,17.8,0,0,43.71,975,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,1,30,19.9,40,219,44.07,975,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,2,30,23.6,93,595,30.32,976,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,3,30,28,120,761,22.14,976,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,4,30,31.2,136,846,15.97,975,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,5,30,32.6,146,889,14.53,975,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,6,30,33.2,157,893,13.97,974,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,7,30,33.4,157,887,13.75,973,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,8,30,33.1,152,857,13.88,972,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,9,30,32.5,151,766,14.33,972,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,10,30,31.2,126,654,15.48,972,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,11,30,29.1,84,427,24.62,972,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,12,30,27.2,0,0,26.8,973,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,13,30,25.8,0,0,28.97,973,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,14,30,24.9,0,0,30.13,974,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,15,30,23.9,0,0,31.06,974,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,16,30,22.9,0,0,32.78,975,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,17,30,21.8,0,0,34.63,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,18,30,20.8,0,0,36.39,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,19,30,20.1,0,0,37.91,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,20,30,19.6,0,0,38.63,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,21,30,19.1,0,0,39.34,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,22,30,18.4,0,0,41.36,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,22,23,30,18,0,0,42.47,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,0,30,17.8,0,0,43.32,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,1,30,20.6,41,207,41.2,975,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,2,30,24.8,97,575,26.75,976,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,3,30,29.2,125,744,20.83,976,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,4,30,32.3,142,826,15.98,976,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,5,30,33.5,153,868,14.98,976,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,6,30,34.2,161,876,14.58,975,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,7,30,34.4,160,871,14.63,974,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,8,30,34.2,153,845,15.01,973,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,9,30,33.5,172,710,15.64,972,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,10,30,31.9,142,593,17.16,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,11,30,29.4,92,366,28,973,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,12,30,27.2,0,0,32.49,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,13,30,26,0,0,32.2,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,14,30,25,0,0,33.15,975,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,15,30,23.8,0,0,34.74,975,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,16,30,22.7,0,0,36.42,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,17,30,21.9,0,0,38.37,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,18,30,21.2,0,0,39.43,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,19,30,20.6,0,0,40.6,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,20,30,20,0,0,41.59,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,21,30,19.3,0,0,43.42,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,22,30,18.5,0,0,45.67,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,23,23,30,18.1,0,0,46.67,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,0,30,18.4,0,0,45.51,976,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,1,30,21.4,43,166,39.39,977,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,2,30,25.6,106,521,27.71,978,2.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,3,30,30.1,154,650,21.56,978,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,4,30,33.1,176,745,17.37,978,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,5,30,34.5,187,799,16.53,977,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,6,30,35.2,252,715,16.13,976,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,7,30,35.5,244,720,16.02,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,8,30,35.4,228,695,16.07,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,9,30,34.7,218,596,16.63,974,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,10,30,33.1,176,474,18.11,974,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,11,30,30.7,106,253,29.24,975,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,12,30,28.8,3,1,31.13,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,13,30,27.4,0,0,31.9,976,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,14,30,26.1,0,0,34.14,977,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,15,30,25.1,0,0,35.57,977,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,16,30,24.1,0,0,37.25,977,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,17,30,23.4,0,0,38.7,977,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,18,30,22.6,0,0,40.42,977,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,19,30,21.8,0,0,42.06,976,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,20,30,21,0,0,43.97,976,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,21,30,20.2,0,0,46.03,976,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,22,30,19.5,0,0,47.92,976,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,24,23,30,19.1,0,0,49.11,976,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,0,30,19.3,0,0,48.35,977,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,1,30,21.9,44,80,42.96,978,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,2,30,25.9,139,367,30.86,979,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,3,30,30.4,192,542,23.62,979,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,4,30,33.7,223,642,18.43,979,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,5,30,35,239,699,17.65,978,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,6,30,35.7,247,717,17.53,977,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,7,30,36,245,713,17.53,976,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,8,30,35.7,235,675,17.88,975,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,9,30,35,240,540,18.51,974,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,10,30,33.7,193,410,19.84,974,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,11,30,31.6,111,199,29.03,975,0.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,12,30,29.8,3,1,31.68,975,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,13,30,28.5,0,0,32.64,976,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,14,30,27.2,0,0,35.23,976,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,15,30,26.1,0,0,36.67,976,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,16,30,25.1,0,0,38.54,976,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,17,30,24.3,0,0,40.45,976,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,18,30,23.7,0,0,41.7,976,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,19,30,23.2,0,0,42.74,975,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,20,30,22.7,0,0,44.19,975,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,21,30,22.2,0,0,45.9,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,22,30,21.6,0,0,48.06,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,25,23,30,21.3,0,0,49.46,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,0,30,21.2,0,0,50.54,976,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,1,30,22.9,38,31,48.22,977,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,2,30,25.9,170,215,37.53,978,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,3,30,29.6,257,372,29.13,978,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,4,30,32.1,309,473,24.9,977,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,5,30,33.5,337,532,23.93,976,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,6,30,34.4,370,521,23.38,975,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,7,30,34.9,360,527,22.93,974,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,8,30,34.8,324,517,23.09,974,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,9,30,34.3,270,484,23.56,973,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,10,30,33.1,201,392,24.75,973,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,11,30,31.2,114,208,32.11,973,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,12,30,29.6,4,1,35.21,974,0.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,13,30,28.4,0,0,35.8,974,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,14,30,26.9,0,0,38.08,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,15,30,25.3,0,0,40.58,975,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,16,30,23.8,0,0,42.65,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,17,30,22.4,0,0,44.97,975,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,18,30,21.2,0,0,46.21,975,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,19,30,20.2,0,0,46.74,975,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,20,30,19.3,0,0,47.11,975,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,21,30,18.5,0,0,47.59,975,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,22,30,17.7,0,0,48.53,975,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,26,23,30,17.4,0,0,48.25,976,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,0,30,17.8,0,0,46.1,977,1.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,1,30,20.6,47,215,38.42,977,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,2,30,24.7,103,584,28.31,978,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,3,30,29.3,131,751,20.64,978,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,4,30,32.4,148,836,15.82,977,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,5,30,33.9,158,884,14.17,976,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,6,30,34.8,148,926,12.95,975,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,7,30,35.3,147,922,12.01,974,2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,8,30,35.3,141,896,11.42,973,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,9,30,34.7,138,822,11.31,973,1.6,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,10,30,33.2,117,717,11.99,973,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,11,30,30.3,81,497,21.45,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,12,30,27.6,11,18,25.75,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,13,30,26.1,0,0,26.18,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,14,30,24.9,0,0,27.49,975,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,15,30,24.2,0,0,28.31,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,16,30,23.6,0,0,28.83,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,17,30,22.7,0,0,29.62,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,18,30,21.5,0,0,30.89,975,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,19,30,20.1,0,0,33.16,975,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,20,30,18.7,0,0,35.81,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,21,30,17.7,0,0,37.77,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,22,30,17,0,0,38.79,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,27,23,30,16.6,0,0,39.45,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,0,30,16.9,0,0,38.67,977,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,1,30,19.9,46,285,33.79,977,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,2,30,24.1,91,654,23.88,978,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,3,30,28.9,114,812,17.71,978,1.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,4,30,32.5,127,887,12.97,978,1.3,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,5,30,34.2,135,928,11.7,977,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,6,30,35.1,131,957,11.1,975,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,7,30,35.5,129,955,10.69,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,8,30,35.5,123,932,10.51,973,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,9,30,34.9,117,874,10.73,972,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,10,30,33.6,100,777,11.46,972,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,11,30,31.1,71,568,18.48,972,0.5,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,12,30,28.2,12,54,22.87,973,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,13,30,26.1,0,0,24.95,974,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,14,30,24.6,0,0,27.04,974,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,15,30,23.5,0,0,28.48,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,16,30,22.6,0,0,30.31,975,1.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,17,30,21.8,0,0,31.68,974,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,18,30,21.3,0,0,32.78,974,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,19,30,21,0,0,33.34,974,1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,20,30,20.8,0,0,33.56,974,0.9,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,21,30,20.4,0,0,34.27,974,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,22,30,19.6,0,0,35.45,974,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,2,28,23,30,19.1,0,0,35.96,974,0.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,0,30,18.9,0,0,36.52,976,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,1,30,21.4,44,311,34.78,976,1.7,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,2,30,25.5,89,649,24.71,977,2.2,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,3,30,30,114,794,18.04,977,2.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,4,30,33.1,131,865,14.39,977,1.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,5,30,34.6,142,900,13.97,976,1.4,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,6,30,35.4,163,884,13.73,975,1.1,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,1,7,30,35.7,163,877,13.6,974,0.8,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
